,Cómo leer esta validación,Unnamed: 1,Unnamed: 2
0,,,
1,Elemento,Definición,Interpretación
2,Baseline greedy,El modelo elige top-1 en cada paso.,Los 20 problemas incluidos fallaron con este baseline.
3,Rama top-2,"Se mantiene el prefijo, se fuerza top-2 en una posición y se continúa greedy.",Una rama PASS constituye una recuperación local contrafactual.
4,Lookahead,Continuación corta de 12 tokens para todas las posiciones elegibles.,Sirve para ordenar; no determina por sí mismo si el programa pasa.
5,Presupuesto k,Cantidad máxima de ramas completas por problema.,Todos los selectores se comparan con el mismo k.
6,Problema recuperado,Al menos una rama seleccionada pasó los tests base.,Es la métrica primaria por problema.
7,Precisión de rama,Ramas PASS / ramas nominales seleccionadas.,"Mide densidad de ramas útiles, no cobertura del oracle."
8,No evaluada completa,La posición tiene lookahead pero no rama completa.,No debe interpretarse como FAIL.
9,Límite,No se completaron todas las 1.649 posiciones ni se ejecutó HumanEval+.,Todavía no conocemos el oracle exhaustivo ni la robustez reforzada.
10,,,
11,Fuentes reproducibles,,
12,Archivo,Contenido,Ruta de origen
13,validation_report.json,Configuración y resultados agregados,frozen_selector_validation_checkpoint (1).zip
14,branches.jsonl,255 ramas completas únicas,frozen_selector_validation_checkpoint (1).zip
15,lookaheads.jsonl,1.649 posiciones con continuación corta,frozen_selector_validation_checkpoint (1).zip
,Validación de branching adaptativo — 20 problemas,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
0,Qwen2.5-Coder-7B · HumanEval/26 excluido por desarrollo · tests base de HumanEval,,,,,,,,,Selector,Problemas recuperados,
1,,,,,,,,,,Semántico,10,
2,Problemas,,Lookaheads cortos,,Ramas completas,,Posiciones sin rama completa,,,Entropía,10,
3,20,,1649,,255,,1394,,,Margen,10,
4,,,,,,,,,,Aleatorio,6,
5,,,,,,,,,,,,
6,Selector,Problemas recuperados,Tasa,Ramas PASS,Ramas nominales,Precisión de rama,Brecha vs random,Lectura,,,,
7,Semántico,10,0.5,15,100,0.15,4,"Complementario, pero no superior a entropía",,,,
8,Entropía,10,0.5,21,100,0.21,4,Mejor con presupuestos pequeños,,,,
9,Margen,10,0.5,21,100,0.21,4,Casi redundante con entropía,,,,
10,Aleatorio,6,0.3,7,100,0.07,0,Control de referencia,,,,
11,,,,,,,,,,,,
12,,,,,,,,,,,,
13,Conclusión defendible,,,,,,,,,,,
14,"Cambiar una decisión top-1 por top-2 recuperó 10 de 20 problemas con cinco ramas. El selector semántico superó al control aleatorio, pero empató con entropía y margen. Su valor potencial es aportar trayectorias diferentes para una política híbrida.",,,,,,,,,,,
15,,,,,,,,,,,,
16,,,,,,,,,,,,
17,,,,,,,,,,,,
18,,,,,,,,,,Selector,PASS,FAIL
19,,,,,,,,,,Semántico,15,85
20,,,,,,,,,,Entropía,21,79
21,,,,,,,,,,Margen,21,79
22,,,,,,,,,,Aleatorio,7,93
,task_id,selector,rank,position,branch_passed,recovered_within_k,Unnamed: 6,Ramas permitidas,Semántico,Entropía,Margen,Aleatorio,Unnamed: 12,Ramas permitidas.1,Semántico.1,Entropía.1,Margen.1,Aleatorio.1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
239,HumanEval/93,13,_message, =,0.6594259738922119,0.42094501852989197,0.70042194092827,0,0,0,1,0,5.109682692000206,"Traceback (most recent call last):
  File ""/tmp/tmp2yh0m3s_/candidate.py"", line 41, in <module>
    check(encode)
  File ""/tmp/tmp2yh0m3s_/candidate.py"", line 31, in check
    assert candidate('TEST') == 'tgst', ""This prints if this assert fails 1 (good for debugging!)""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: This prints if this assert fails 1 (good for debugging!)","def encode(message):
    vowels = 'aeiou'
    encoded = ''
    for char in message:
        if char.isalpha():
            if char.islower():
                char = char.upper()
            else:
                char = char.lower()
            if char in vowels:
                index = vowels.index(char)
                char = chr(ord('a') + (index + 2) % 26)
        encoded += char
    return encoded"
240,HumanEval/93,50, if, index,0.0775691345334053,0.9725638870149851,0.8459915611814347,0,1,0,0,0,2.7516467599998577,"Traceback (most recent call last):
  File ""/tmp/tmp2dxmdu1z/candidate.py"", line 41, in <module>
    check(encode)
  File ""/tmp/tmp2dxmdu1z/candidate.py"", line 31, in check
    assert candidate('TEST') == 'tgst', ""This prints if this assert fails 1 (good for debugging!)""
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: This prints if this assert fails 1 (good for debugging!)","def encode(message):
    vowels = 'aeiou'
    encoded_message = ''
    for char in message:
        if char.isalpha():
            if char.islower():
                char = char.upper()
            else:
                char = char.lower()
            index = vowels.find(char.lower())
            if index != -1:
                char = vowels[(index + 2) % len(vowels)]
        encoded_message += char
    return encoded_message"
241,HumanEval/93,5, vowels," """"""
",0.6914275884628296,0.8389725238084793,0.5042194092827005,0,0,1,0,0,12.49802713399913,SyntaxError: unterminated triple-quoted string literal (detected at line 7) at line 2,"def encode(message):
    """"""
    Write a function that takes a message, and encodes in such a 
    way that it swaps case of all letters, replaces all vowels in 
    the message with the letter that appears 2 places ahead of that 
    vowel in the english alphabet. 
    Assume only letters. 
    
    Examples:
    >>> encode('test')
    'TGST'
    >>> encode('This is a message')
    'tHKS KS C MGSSCGG'
    """"""
    vowels = 'aeiou'
    encoded_message = ''
    for char in message:
        if char.isalpha():
            if char.islower():
                char = char.upper()
            else:
                char = char.lower()
            if char in vowels:
                index = vowels.index(char)
                char = chr(ord('a') + (index + 2) % 26)
        encoded_message += char
    return encoded_message"
242,HumanEval/95,45, all, if,5.7229110097978264e-05,0.9999938761116027,0.8728813559322034,0,1,0,0,1,2.3901337260003856,"Traceback (most recent call last):
  File ""/tmp/tmpzfu1zdsi/candidate.py"", line 39, in <module>
    check(check_dict_case)
  File ""/tmp/tmpzfu1zdsi/candidate.py"", line 28, in check
    assert candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}) == False, ""Third test error: "" + str(candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Third test error: True","```python
def check_dict_case(d):
    if not d:
        return False
    keys = list(d.keys())
    all_lower = all(key.islower() for key in keys if isinstance(key, str))
    if all_lower:
        return True
    all_upper = all(key.isupper() for key in keys if isinstance(key, str))
    return all_upper
```"
243,HumanEval/95,38, if,")
",0.6976203918457031,0.046808212995529175,0.7429378531073446,0,0,1,1,0,1.7743395699999382,"Traceback (most recent call last):
  File ""/tmp/tmpvntjing5/candidate.py"", line 37, in <module>
    check(check_dict_case)
  File ""/tmp/tmpvntjing5/candidate.py"", line 26, in check
    assert candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}) == False, ""Third test error: "" + str(candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/tmp/tmpvntjing5/candidate.py"", line 17, in check_dict_case
    all_lower = all(key.islower() for key in keys)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/tmp/tmpvntjing5/candidate.py"", line 17, in <genexpr>
    all_lower = all(key.islower() for key in keys)
                    ^^^^^^^^^^^
AttributeError: 'int' object has no attribute 'islower'","```python
def check_dict_case(d):
    if not d:
        return False
    keys = list(d.keys())
    all_lower = all(key.islower() for key in keys)
    all_upper = all(key.isupper() for key in keys)
    return all_lower or all_upper
```"
244,HumanEval/95,31,.is, ==,0.024800041690468788,0.9949066985864192,0.8700564971751413,0,1,0,0,0,2.366143354000087,"Traceback (most recent call last):
  File ""/tmp/tmpqr9urfaa/candidate.py"", line 37, in <module>
    check(check_dict_case)
  File ""/tmp/tmpqr9urfaa/candidate.py"", line 26, in check
    assert candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}) == False, ""Third test error: "" + str(candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/tmp/tmpqr9urfaa/candidate.py"", line 17, in check_dict_case
    all_lower = all(key == key.lower() for key in keys)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/tmp/tmpqr9urfaa/candidate.py"", line 17, in <genexpr>
    all_lower = all(key == key.lower() for key in keys)
                           ^^^^^^^^^
AttributeError: 'int' object has no attribute 'lower'","```python
def check_dict_case(d):
    if not d:
        return False
    keys = list(d.keys())
    all_lower = all(key == key.lower() for key in keys)
    all_upper = all(key == key.upper() for key in keys)
    return all_lower or all_upper
```"
245,HumanEval/95,19, keys, lower,0.9820677638053894,0.10629388689994812,0.7994350282485875,0,1,1,1,0,5.6374753999998575,"Traceback (most recent call last):
  File ""/tmp/tmpiaywpbgh/candidate.py"", line 44, in <module>
    check(check_dict_case)
  File ""/tmp/tmpiaywpbgh/candidate.py"", line 34, in check
    assert candidate({""Name"":""John"", ""Age"":""36"", ""City"":""Houston""}) == False, ""Fourth test error: "" + str(candidate({""Name"":""John"", ""Age"":""36"", ""City"":""Houston""}))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Fourth test error: True","```python
def check_dict_case(d):
    if not d:
        return False
    lower_case = upper_case = None
    for key in d:
        if not isinstance(key, str):
            return False
        if lower_case is None:
            lower_case = key.islower()
        if upper_case is None:
            upper_case = key.isupper()
        if lower_case != key.islower() or upper_case != key.isupper():
            return False
    return True
```"
246,HumanEval/95,53, for, and,0.00028007879154756665,0.9999627932702424,0.6779661016949152,0,0,0,0,1,1.8738534330004768,"Traceback (most recent call last):
  File ""/tmp/tmpi9v7g3z2/candidate.py"", line 37, in <module>
    check(check_dict_case)
  File ""/tmp/tmpi9v7g3z2/candidate.py"", line 26, in check
    assert candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}) == False, ""Third test error: "" + str(candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Third test error: True","```python
def check_dict_case(d):
    if not d:
        return False
    keys = list(d.keys())
    all_lower = all(key.islower() for key in keys if isinstance(key, str))
    all_upper = all(key.isupper() and key.isalpha() for key in keys if isinstance(key, str))
    return all_lower or all_upper
```"
247,HumanEval/95,17,"
","
    
",0.9227830171585083,0.4383409321308136,0.6186440677966102,0,0,1,1,0,5.77417599599994,"Traceback (most recent call last):
  File ""/tmp/tmpdpam3d9r/candidate.py"", line 47, in <module>
    check(check_dict_case)
  File ""/tmp/tmpdpam3d9r/candidate.py"", line 37, in check
    assert candidate({""Name"":""John"", ""Age"":""36"", ""City"":""Houston""}) == False, ""Fourth test error: "" + str(candidate({""Name"":""John"", ""Age"":""36"", ""City"":""Houston""}))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Fourth test error: True","```python
def check_dict_case(d):
    if not d:
        return False
    
    lower_case = upper_case = None
    
    for key in d:
        if not isinstance(key, str):
            return False
        if lower_case is None:
            lower_case = key.islower()
        if upper_case is None:
            upper_case = key.isupper()
        if lower_case != key.islower() or upper_case != key.isupper():
            return False
    
    return True
```"
248,HumanEval/95,7,(d,(dict,0.9239221215248108,0.5365092903375626,0.1807909604519774,0,0,1,1,0,3.791476784999759,"Traceback (most recent call last):
  File ""/tmp/tmpbku01qmx/candidate.py"", line 37, in <module>
    check(check_dict_case)
  File ""/tmp/tmpbku01qmx/candidate.py"", line 26, in check
    assert candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}) == False, ""Third test error: "" + str(candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/tmp/tmpbku01qmx/candidate.py"", line 17, in check_dict_case
    all_lower = all(key.islower() for key in keys)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/tmp/tmpbku01qmx/candidate.py"", line 17, in <genexpr>
    all_lower = all(key.islower() for key in keys)
                    ^^^^^^^^^^^
AttributeError: 'int' object has no attribute 'islower'","```python
def check_dict_case(dict):
    if not dict:
        return False
    keys = list(dict.keys())
    all_lower = all(key.islower() for key in keys)
    all_upper = all(key.isupper() for key in keys)
    return all_lower or all_upper
```"
249,HumanEval/95,24,"())
",()),0.00037541292840614915,0.9999597315309074,0.5706214689265536,0,0,0,0,1,3.4336167159999604,"Traceback (most recent call last):
  File ""/tmp/tmp81v0b8z9/candidate.py"", line 37, in <module>
    check(check_dict_case)
  File ""/tmp/tmp81v0b8z9/candidate.py"", line 26, in check
    assert candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}) == False, ""Third test error: "" + str(candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Third test error: True","```python
def check_dict_case(d):
    if not d:
        return False
    keys = list(d.keys()) 
    all_lower = all(key.islower() for key in keys if isinstance(key, str))
    all_upper = all(key.isupper() for key in keys if isinstance(key, str))
    return all_lower or all_upper
```"
250,HumanEval/95,50,.is,.upper,9.439645509701222e-05,0.9999857159468775,0.8333333333333334,0,1,0,0,0,1.8051152650004951,"Traceback (most recent call last):
  File ""/tmp/tmp047zeqn0/candidate.py"", line 37, in <module>
    check(check_dict_case)
  File ""/tmp/tmp047zeqn0/candidate.py"", line 26, in check
    assert candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}) == False, ""Third test error: "" + str(candidate({""p"":""pineapple"", 5:""banana"", ""a"":""apple""}))
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
AssertionError: Third test error: True","```python
def check_dict_case(d):
    if not d:
        return False
    keys = list(d.keys())
    all_lower = all(key.islower() for key in keys if isinstance(key, str))
    all_upper = all(key.upper() == key for key in keys if isinstance(key, str))
    return all_lower or all_upper
```"
251,HumanEval/95,18,   ,    ,0.0009562173509038985,0.9999030621329439,0.8813559322033898,0,1,0,0,0,3.2883647689995996,SyntaxError: unindent does not match any outer indentation level at line 4,"```python
def check_dict_case(d):
    if not d:
        return False
     lower_keys = all(k.islower() for k in d if isinstance(k, str))
     upper_keys = all(k.isupper() for k in d if isinstance(k, str))
     return lower_keys or upper_keys
```"
252,HumanEval/95,56, keys,.keys,1.6187210349016823e-05,0.9999985009963552,0.22033898305084745,0,0,0,0,1,1.3292327420003858,SyntaxError: invalid syntax at line 6,"```python
def check_dict_case(d):
    if not d:
        return False
    keys = list(d.keys())
    all_lower = all(key.islower() for key in keys if isinstance(key, str))
    all_upper = all(key.isupper() for key in.keys if isinstance(key, str))
    return all_lower or all_upper
```"
253,HumanEval/95,20, =,_are,0.04421604052186012,0.9899498713202775,0.5875706214689266,1,0,0,0,1,3.553971923000063,,"```python
def check_dict_case(d):
    if not d:
        return False
    keys_are_lower = all(isinstance(k, str) and k.islower() for k in d)
    keys_are_upper = all(isinstance(k, str) and k.isupper() for k in d)
    return keys_are_lower or keys_are_upper
```"
254,HumanEval/95,26, all, if,1.2170977592468262,0.27311597764492035,0.7937853107344632,1,0,1,1,0,3.7099606440006028,,"```python
def check_dict_case(d):
    if not d:
        return False
    keys = list(d.keys())
    if all(isinstance(k, str) for k in keys):
        lower_case = all(k.islower() for k in keys)
        upper_case = all(k.isupper() for k in keys)
        return lower_case or upper_case
    return False
```"
,task_id,position,top1_token,top2_token,entropy,probability_margin,semantic_score,persistence,semantic_divergence,anchor_score,full_branch_evaluated,branch_passed,estado
0,HumanEval/10,2,"
","

",0.014560951851308346,0.9966629623668268,,0,0,0,0,,No evaluada completa
1,HumanEval/10,3,def,   ,0.11586245894432068,0.969624487683177,,1,0.4916666666666667,0,0,,No evaluada completa
2,HumanEval/10,4, make, is,0.6120908260345459,0.5210752338171005,,0.09090909090909091,0.09999999999999999,0.6666666666666667,1,0,FAIL
3,HumanEval/10,5,_pal,_short,0.00012350108590908349,0.9999851760148886,,1,0.4083333333333334,0.6666666666666667,0,,No evaluada completa
4,HumanEval/10,6,indrome,ind,1.6407571820309386e-05,0.9999986346895184,,1,0.43333333333333335,0.6666666666666667,0,,No evaluada completa
5,HumanEval/10,7,(string,(s,0.09774131327867508,0.9605080150067806,,0.36363636363636365,0.225,0.6666666666666667,0,,No evaluada completa
6,HumanEval/10,8,:,"):
",0.007365555502474308,0.9982343807350844,,1,0.4291666666666667,1,0,,No evaluada completa
7,HumanEval/10,9, str," 
",3.684498369693756e-05,0.9999964670960253,,1,0.4791666666666667,0.2592592592592593,0,,No evaluada completa
8,HumanEval/10,10,),"):
",0.00013379272422753274,0.9999847808435334,,1,0.3333333333333334,0.8353909465020576,0,,No evaluada completa
9,HumanEval/10,11, ->, -,3.842102159978822e-05,0.9999964153646488,,1,0.41666666666666674,1,0,,No evaluada completa
10,HumanEval/10,12, str,str,3.417382686166093e-05,0.9999972566209294,,0,0.016666666666666666,0,0,,No evaluada completa
11,HumanEval/10,13,":
",:,0.0012630291748791933,0.9997984614237794,,1,0.35000000000000003,0,0,,No evaluada completa
12,HumanEval/10,14,   , ,0.0006986251100897789,0.9999285929006874,,0,0,0,0,,No evaluada completa
13,HumanEval/10,15," """"""", if,0.4412795603275299,0.8755050003528595,,1,0.44583333333333336,1,1,0,FAIL
14,HumanEval/10,16, Find,Find,0.02318967878818512,0.9951588071417063,,0.09090909090909091,0.016666666666666666,0,0,,No evaluada completa
15,HumanEval/10,17, the, shortest,1.4650513548986055e-05,0.9999989859284426,,1,0.35000000000000003,0.6666666666666667,0,,No evaluada completa
16,HumanEval/10,18, shortest, short,0.00017582694999873638,0.999983325694302,,1,0.35000000000000003,0.35,0,,No evaluada completa
17,HumanEval/10,19, palindrome, palette,1.2845255696447566e-05,0.9999990502010405,,0,0.016666666666666666,0,0,,No evaluada completa
18,HumanEval/10,20, that, starting,0.00032816221937537193,0.9999636021748302,,1,0.4833333333333334,0.8,0,,No evaluada completa
19,HumanEval/10,21, begins, beings,0.00043616333277896047,0.9999326847319026,,0,0.016666666666666666,0,0,,No evaluada completa
20,HumanEval/10,22, with,with,6.0473044868558645e-05,0.9999954794574251,,0,0.08333333333333333,0,0,,No evaluada completa
21,HumanEval/10,23, a, the,0.00250241463072598,0.9994772024219856,,0.7272727272727273,0.22083333333333333,0.8009950248756219,0,,No evaluada completa
22,HumanEval/10,24, supplied, given,1.6934007362578996e-05,0.9999986442032593,,0.8181818181818182,0.24166666666666667,0.9402985074626866,0,,No evaluada completa
23,HumanEval/10,25, string,"
",6.68266584398225e-05,0.9999945891212292,,1,0.4083333333333334,0,0,,No evaluada completa
24,HumanEval/10,26,".
",.,0.6239526271820068,0.6364912390708923,,0.9090909090909091,0.325,1,1,0,FAIL
25,HumanEval/10,27,   ,       ,0.003805015468969941,0.9993469399923924,,0.09090909090909091,0,0,0,,No evaluada completa
26,HumanEval/10,28, Algorithm," """"""
",0.03688867762684822,0.9919887953437865,,1,0.49583333333333335,1,1,0,FAIL
